IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Sdc,Dynamic Execution,Masked%,Crash%,Sdc%,Masked%+Sdc%
42bedd,rdi,327839154,193,masked,<HPL_lmul>,shr,"shr, $0x10,%esi",1,0,0,67.460137,24.378109452736318,8.955223880597014,66.66666666666667,91.04477611940298
42bde9,xmm13,327989850,126,sdc,<HPL_ladd>,shr,"shr, $0x10,%r10d",0,0,1,67.491275,24.378109452736318,8.955223880597014,66.66666666666667,91.04477611940298
420ad4,rdx,328299182,67,sdc,<HPL_rand>,addsd,"addsd, %xmm2,%xmm1",0,0,1,67.55519,24.378109452736318,8.955223880597014,66.66666666666667,91.04477611940298
42bea3,rbx,329895210,343,sdc,<HPL_lmul>,mov,"mov, %esi,%edi",0,0,1,67.884969,24.378109452736318,8.955223880597014,66.66666666666667,91.04477611940298
42be36,rsi,330577228,285,sdc,<HPL_ladd>,or,"or, %edi,%eax",0,0,1,68.02589,24.875621890547265,8.955223880597014,66.16915422885572,91.04477611940298
42bddb,rcx,332144837,460,sdc,<HPL_ladd>,movzwl,"movzwl, %cx,%r8d",0,0,1,68.349797,24.875621890547265,9.45273631840796,65.67164179104478,90.54726368159204
42befc,rbx,332213936,299,masked,<HPL_lmul>,add,"add, $0x4,%rax",1,0,0,68.364074,24.875621890547265,9.45273631840796,65.67164179104478,90.54726368159204
42be6d,xmm1,332687394,161,sdc,<HPL_lmul>,movzwl,"movzwl, %r11w,%r9d",0,0,1,68.461902,24.875621890547265,9.45273631840796,65.67164179104478,90.54726368159204
42bea8,rax,332840013,262,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,68.493437,25.37313432835821,8.955223880597014,65.67164179104478,91.04477611940298
42bf00,rbx,335103797,336,crash,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,1,0,68.96119,25.870646766169155,8.955223880597014,65.17412935323384,91.04477611940298
42be8f,xmm1,337048461,95,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,69.363006,26.3681592039801,8.955223880597014,64.67661691542288,91.04477611940298
42bf0c,rsi,337483013,417,masked,<HPL_lmul>,mov,"mov, -0x1c(%rsp),%r9d",1,0,0,69.452795,26.865671641791046,8.955223880597014,64.17910447761194,91.04477611940298
42bed1,rsi,338721900,387,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,69.708779,26.865671641791046,8.955223880597014,64.17910447761194,91.04477611940298
42bdd2,r10,339630226,114,sdc,<HPL_ladd>,mov,"mov, (%rdi),%r10d",0,0,1,69.896461,27.36318407960199,8.457711442786069,64.17910447761194,91.54228855721394
42be02,rflags,339678587,443,sdc,<HPL_ladd>,shl,"shl, $0x10,%r9d",0,0,1,69.906454,27.36318407960199,8.955223880597014,63.681592039801,91.04477611940298
42be58,r10,342926536,160,sdc,<HPL_lmul>,shr,"shr, $0x10,%ecx",0,0,1,70.57756,27.36318407960199,8.955223880597014,63.681592039801,91.04477611940298
42bf24,rax,343617074,152,sdc,<HPL_lmul>,or,"or, %r9d,%r11d",0,0,1,70.720242,27.36318407960199,9.45273631840796,63.18407960199005,90.54726368159204
42be2a,rsp,350016372,444,sdc,<HPL_ladd>,movzwl,"movzwl, %r8w,%edi",0,0,1,72.042494,27.36318407960199,9.45273631840796,63.18407960199005,90.54726368159204
42be27,None,352023196,25,sdc,<HPL_ladd>,mov,"mov, %r8d,%esi",0,0,1,72.457153,27.860696517412936,9.45273631840796,62.6865671641791,90.54726368159204
42be8c,rcx,352913470,27,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,72.641105,27.860696517412936,9.45273631840796,62.6865671641791,90.54726368159204
42bea8,rax,353885311,234,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,72.841911,27.860696517412936,9.45273631840796,62.6865671641791,90.54726368159204
42be27,rsp,355558244,295,sdc,<HPL_ladd>,mov,"mov, %r8d,%esi",0,0,1,73.18758,27.860696517412936,9.45273631840796,62.6865671641791,90.54726368159204
42be8a,xmm1,356419203,401,crash,<HPL_lmul>,xor,"xor, %ecx,%ecx",0,1,0,73.365475,27.860696517412936,9.45273631840796,62.6865671641791,90.54726368159204
42bed8,rbp,356641213,297,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,73.411348,27.860696517412936,9.45273631840796,62.6865671641791,90.54726368159204
42bf00,rcx,357647091,5,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,73.619187,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
420aa5,rbx,358225026,232,sdc,<HPL_rand>,shr,"shr, $0x10,%eax",0,0,1,73.738603,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42be16,rbx,359284530,370,sdc,<HPL_ladd>,movzwl,"movzwl, %si,%r8d",0,0,1,73.957522,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42bead,rsi,359676041,63,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,74.038418,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42bf06,rflags,360388868,90,masked,<HPL_lmul>,movzwl,"movzwl, -0x20(%rsp),%r11d",1,0,0,74.185705,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
420a84,r9,362020427,147,masked,<HPL_rand>,movsd,"movsd, 0x7d1a4c(%rip),%xmm4",1,0,0,74.522825,27.860696517412936,10.447761194029852,61.691542288557216,89.55223880597015
42bea3,rbx,363607409,380,masked,<HPL_lmul>,mov,"mov, %esi,%edi",1,0,0,74.850735,27.860696517412936,10.447761194029852,61.691542288557216,89.55223880597015
42be2e,rcx,363830370,215,sdc,<HPL_ladd>,shr,"shr, $0x10,%esi",0,0,1,74.896804,27.36318407960199,10.447761194029852,62.18905472636816,89.55223880597015
42be02,rcx,364094609,454,sdc,<HPL_ladd>,shl,"shl, $0x10,%r9d",0,0,1,74.951402,27.36318407960199,10.447761194029852,62.18905472636816,89.55223880597015
42beb8,rsi,364293962,167,masked,<HPL_lmul>,imul,"imul, %r11d,%ebx",1,0,0,74.992593,27.36318407960199,10.447761194029852,62.18905472636816,89.55223880597015
420a70,rbx,364413265,359,crash,<HPL_rand>,sub,"sub, $0x18,%rsp",0,1,0,75.017244,26.865671641791046,10.945273631840797,62.18905472636816,89.05472636815921
420ac0,rbx,366408820,117,masked,<HPL_rand>,movsd,"movsd, 0x7d1a20(%rip),%xmm0",1,0,0,75.429575,27.36318407960199,10.945273631840797,61.691542288557216,89.05472636815921
42bde6,xmm5,366945432,472,sdc,<HPL_ladd>,add,"add, %edi,%r8d",0,0,1,75.540452,27.36318407960199,10.447761194029852,62.18905472636816,89.55223880597015
42bee7,rbx,367129466,58,masked,<HPL_lmul>,movzwl,"movzwl, -0x14(%rsp),%edi",1,0,0,75.578478,27.36318407960199,10.447761194029852,62.18905472636816,89.55223880597015
42bdff,rbx,369882665,465,sdc,<HPL_ladd>,add,"add, %r9d,%r11d",0,0,1,76.147356,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42befc,r8,370109552,54,sdc,<HPL_lmul>,add,"add, $0x4,%rax",0,0,1,76.194237,28.35820895522388,9.45273631840796,62.18905472636816,90.54726368159204
42bdfc,r9,370788217,471,masked,<HPL_ladd>,shr,"shr, $0x10,%eax",1,0,0,76.334466,28.855721393034827,8.955223880597014,62.18905472636816,91.04477611940298
42bed8,rdi,371325201,240,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,76.44542,29.35323383084577,8.955223880597014,61.691542288557216,91.04477611940298
42bebc,rdi,373516682,86,masked,<HPL_lmul>,add,"add, %ebx,%esi",1,0,0,76.898233,29.850746268656717,8.955223880597014,61.19402985074627,91.04477611940298
42be71,r9,374139459,216,sdc,<HPL_lmul>,imul,"imul, %eax,%r8d",0,0,1,77.026914,30.34825870646766,8.457711442786069,61.19402985074627,91.54228855721394
42be91,rax,375154566,172,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,77.23666,30.845771144278608,7.960199004975125,61.19402985074627,92.03980099502488
42be06,rsi,375340266,386,masked,<HPL_ladd>,mov,"mov, %r11d,%ecx",1,0,0,77.27503,30.5,8.0,61.5,92.0
42bee2,rdi,375921319,32,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,77.39509,30.150753768844222,8.040201005025125,61.80904522613066,91.95979899497488
42be27,rbx,376029542,222,sdc,<HPL_ladd>,mov,"mov, %r8d,%esi",0,0,1,77.417452,29.7979797979798,8.080808080808081,62.121212121212125,91.91919191919192
412c01,rflags,376156555,332,crash,<HPL_pdmatgen>,add,"add, $0x8,%rbx",0,1,0,77.443696,29.949238578680202,8.121827411167512,61.92893401015228,91.87817258883248
42be98,rdi,376785722,393,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,77.573697,29.591836734693878,8.16326530612245,62.244897959183675,91.83673469387755
42be8c,rax,377288365,77,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,77.677555,29.743589743589745,7.6923076923076925,62.56410256410256,92.3076923076923
42beb1,rax,378157265,40,sdc,<HPL_lmul>,mov,"mov, -0x34(%rsp,%rcx,4),%ebx",0,0,1,77.857091,29.896907216494846,7.731958762886598,62.371134020618555,92.26804123711341
42beb1,rdi,379996531,347,sdc,<HPL_lmul>,mov,"mov, -0x34(%rsp,%rcx,4),%ebx",0,0,1,78.237129,29.533678756476682,7.772020725388601,62.69430051813472,92.2279792746114
420acc,rax,380252515,265,masked,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",1,0,0,78.290021,29.6875,7.8125,62.5,92.1875
42beb8,rdi,380272770,254,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,78.294206,29.319371727748692,7.853403141361256,62.82722513089005,92.14659685863874
42becd,rbx,380390679,248,masked,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",1,0,0,78.318569,29.473684210526315,7.894736842105263,62.63157894736842,92.10526315789474
420ad0,None,380719081,479,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,78.386425,29.62962962962963,7.936507936507937,62.43386243386244,92.06349206349206
42be33,rax,381993707,84,sdc,<HPL_ladd>,shl,"shl, $0x10,%eax",0,0,1,78.649794,29.78723404255319,7.9787234042553195,62.234042553191486,92.02127659574468
42be27,None,383444070,436,sdc,<HPL_ladd>,mov,"mov, %r8d,%esi",0,0,1,78.949475,29.946524064171122,8.02139037433155,62.032085561497325,91.97860962566845
42be98,rsi,384729655,282,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,79.215108,30.107526881720432,8.064516129032258,61.82795698924731,91.93548387096774
42be7e,rcx,387771534,447,sdc,<HPL_lmul>,shr,"shr, $0x10,%r11d",0,0,1,79.843635,30.27027027027027,8.108108108108109,61.62162162162162,91.89189189189189
42bdd8,None,390224644,45,sdc,<HPL_ladd>,mov,"mov, 0x4(%rdi),%esi",0,0,1,80.350507,30.434782608695652,8.152173913043478,61.41304347826087,91.84782608695652
420ad4,r8,390491082,395,sdc,<HPL_rand>,addsd,"addsd, %xmm2,%xmm1",0,0,1,80.40556,30.601092896174862,8.19672131147541,61.202185792349724,91.80327868852459
42bf00,r8,390767992,26,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,80.462776,30.76923076923077,8.241758241758241,60.989010989010985,91.75824175824175
42bea8,rflags,393331284,141,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,80.992415,30.386740331491712,8.287292817679559,61.32596685082873,91.71270718232044
42be63,rsi,394980634,202,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,81.333211,30.555555555555557,8.333333333333334,61.111111111111114,91.66666666666667
42be71,rbx,395115771,144,sdc,<HPL_lmul>,imul,"imul, %eax,%r8d",0,0,1,81.361134,30.726256983240223,8.379888268156424,60.89385474860335,91.62011173184358
42bead,rcx,395972869,481,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,81.538231,30.89887640449438,8.426966292134832,60.674157303370784,91.57303370786516
420acc,xmm0,396323989,159,masked,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",1,0,0,81.610781,31.073446327683616,8.474576271186441,60.451977401129945,91.52542372881356
42be4a,r9,396857558,231,sdc,<HPL_lmul>,mov,"mov, (%rdi),%r11d",0,0,1,81.72103,31.25,8.522727272727273,60.22727272727273,91.47727272727273
42be9d,rsi,397384736,79,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,81.829958,30.857142857142858,8.571428571428571,60.57142857142857,91.42857142857143
42befc,r11,401845927,82,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,82.751749,31.03448275862069,8.620689655172415,60.3448275862069,91.37931034482759
42be8f,rdi,402143729,148,sdc,<HPL_lmul>,mov,"mov, %ebx,%edi",0,0,1,82.813282,31.213872832369944,8.670520231213873,60.115606936416185,91.32947976878613
42bdf8,rcx,403774005,203,sdc,<HPL_ladd>,shr,"shr, $0x10,%r9d",0,0,1,83.150137,30.813953488372093,8.720930232558139,60.46511627906977,91.27906976744185
42bef8,xmm3,404070459,478,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,83.211392,30.994152046783626,8.771929824561404,60.23391812865497,91.2280701754386
420adc,rdi,407100955,290,sdc,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",0,0,1,83.837567,31.176470588235293,8.823529411764707,60.0,91.17647058823529
420b66,rcx,408700450,80,sdc,<HPL_setran>,mov,"mov, 0xa33dcf(%rip),%r10d",0,0,1,84.168061,30.76923076923077,8.875739644970414,60.35502958579882,91.12426035502959
42bea8,rdi,408973134,389,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,84.224405,30.357142857142858,8.928571428571429,60.714285714285715,91.07142857142857
42bf27,rsi,409356050,357,sdc,<HPL_lmul>,or,"or, %r10d,%r8d",0,0,1,84.303524,30.538922155688624,8.982035928143713,60.47904191616767,91.01796407185628
42bea1,rdi,409896746,209,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,84.415246,30.72289156626506,9.036144578313253,60.24096385542169,90.96385542168674
420b7b,rdi,410050558,459,sdc,<HPL_setran>,mov,"mov, %rsp,%rdi",0,0,1,84.447027,30.90909090909091,9.090909090909092,60.0,90.9090909090909
412bdd,rdx,410373694,140,crash,<HPL_pdmatgen>,lea,"lea, 0x5(%rbx),%r15",0,1,0,84.513795,31.097560975609756,9.146341463414634,59.75609756097561,90.85365853658537
420b66,rbx,412158604,224,sdc,<HPL_setran>,mov,"mov, 0xa33dcf(%rip),%r10d",0,0,1,84.882601,31.288343558282207,9.202453987730062,59.50920245398773,90.79754601226993
42befc,rdi,414322581,325,sdc,<HPL_lmul>,add,"add, $0x4,%rax",0,0,1,85.329731,31.48148148148148,8.641975308641975,59.876543209876544,91.35802469135803
42bec8,rax,414705649,453,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,85.408883,31.055900621118013,8.695652173913043,60.24844720496895,91.30434782608695
42bea1,rax,415398957,431,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,85.552137,31.25,8.75,60.0,91.25
420a8c,xmm2,415916511,488,sdc,<HPL_rand>,mov,"mov, 0x4(%rsp),%eax",0,0,1,85.659076,30.81761006289308,8.80503144654088,60.37735849056604,91.19496855345912
42be36,rdi,416457043,482,sdc,<HPL_ladd>,or,"or, %edi,%eax",0,0,1,85.770764,31.0126582278481,8.860759493670885,60.12658227848101,91.13924050632912
42be98,rbx,416677536,153,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,85.816323,30.573248407643312,8.9171974522293,60.50955414012739,91.0828025477707
42bec8,rflags,416963305,122,masked,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",1,0,0,85.87537,30.128205128205128,8.974358974358974,60.8974358974359,91.02564102564102
42be9d,rcx,417989272,385,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,86.08736,30.322580645161292,8.387096774193548,61.29032258064516,91.61290322580645
42be13,rbx,418979733,6,sdc,<HPL_ladd>,or,"or, %r8d,%ecx",0,0,1,86.292013,30.51948051948052,8.441558441558442,61.03896103896104,91.55844155844156
42bea8,rsi,419363694,434,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,86.371349,30.718954248366014,8.49673202614379,60.78431372549019,91.50326797385621
42be63,None,421512980,281,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,86.815444,30.92105263157895,8.552631578947368,60.526315789473685,91.44736842105263
42bf17,rsi,422628725,414,masked,<HPL_lmul>,mov,"mov, -0x14(%rsp),%r10d",1,0,0,87.045984,31.125827814569536,8.609271523178808,60.264900662251655,91.3907284768212
42bee2,rsi,422943245,320,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,87.110972,31.333333333333332,8.666666666666666,60.0,91.33333333333333
42be06,rsi,423258016,228,sdc,<HPL_ladd>,mov,"mov, %r11d,%ecx",0,0,1,87.176011,31.543624161073826,8.724832214765101,59.73154362416108,91.2751677852349
42befc,rsi,425480322,220,masked,<HPL_lmul>,add,"add, $0x4,%rax",1,0,0,87.635194,31.756756756756758,8.783783783783784,59.45945945945946,91.21621621621621
420b5b,r9,425592431,181,sdc,<HPL_setran>,mov,"mov, $0xe54938,%edi",0,0,1,87.658358,31.972789115646258,8.843537414965986,59.183673469387756,91.15646258503402
42be91,rax,426233988,178,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,87.79092,32.19178082191781,8.904109589041095,58.9041095890411,91.0958904109589
420ae4,rsi,426299158,391,masked,<HPL_rand>,subsd,"subsd, %xmm1,%xmm0",1,0,0,87.804386,31.724137931034484,8.96551724137931,59.310344827586206,91.03448275862068
42bead,rdi,427838693,473,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,88.122491,31.25,9.027777777777779,59.72222222222222,90.97222222222223
42be9d,r9,427918511,243,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,88.138984,31.46853146853147,9.090909090909092,59.44055944055944,90.9090909090909
42be5f,r12,428668303,149,masked,<HPL_lmul>,shr,"shr, $0x10,%r8d",1,0,0,88.293909,31.690140845070424,9.154929577464788,59.15492957746479,90.84507042253522
42bec3,r8,430906070,379,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,88.756286,31.914893617021278,9.21985815602837,58.86524822695036,90.78014184397163
42befc,rsi,432278902,490,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,89.039947,32.142857142857146,9.285714285714286,58.57142857142857,90.71428571428571
42bf17,rbx,432658567,308,masked,<HPL_lmul>,mov,"mov, -0x14(%rsp),%r10d",1,0,0,89.118395,32.37410071942446,9.352517985611511,58.273381294964025,90.64748201438849
42beb8,xmm0,433545622,106,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,89.301683,31.884057971014492,9.420289855072463,58.69565217391305,90.57971014492753
420ad8,r8,434593613,397,masked,<HPL_rand>,addsd,"addsd, %xmm5,%xmm1",1,0,0,89.518223,32.11678832116788,9.489051094890511,58.394160583941606,90.51094890510949
42bead,rflags,436617560,259,masked,<HPL_lmul>,test,"test, %ecx,%ecx",1,0,0,89.93642,32.35294117647059,9.558823529411764,58.088235294117645,90.44117647058823
42be6a,None,437556110,457,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,90.130348,32.592592592592595,8.88888888888889,58.51851851851852,91.11111111111111
420ab4,None,438314266,189,masked,<HPL_rand>,mulsd,"mulsd, %xmm4,%xmm0",1,0,0,90.287001,32.08955223880597,8.955223880597014,58.95522388059702,91.04477611940298
42bf06,rcx,439331604,244,masked,<HPL_lmul>,movzwl,"movzwl, -0x20(%rsp),%r11d",1,0,0,90.497208,31.57894736842105,9.022556390977444,59.3984962406015,90.97744360902256
420a9e,rcx,439712784,113,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %edx,%xmm0",1,0,0,90.575969,31.818181818181817,9.090909090909092,59.09090909090909,90.9090909090909
420a70,r8,440369833,329,crash,<HPL_rand>,sub,"sub, $0x18,%rsp",0,1,0,90.711732,32.06106870229008,9.16030534351145,58.778625954198475,90.83969465648855
42be91,r10,441684910,276,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,90.983459,32.30769230769231,9.23076923076923,58.46153846153846,90.76923076923077
42bf31,rsi,442175837,373,crash,<HPL_lmul>,pop,"pop, %rbx",0,1,0,91.084896,32.55813953488372,9.30232558139535,58.13953488372093,90.69767441860465
42be41,rcx,442866721,31,sdc,<HPL_lmul>,mov,"mov, (%rsi),%ecx",0,0,1,91.22765,32.8125,9.375,57.8125,90.625
420ad0,rsi,443461992,89,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,91.350647,33.07086614173228,9.448818897637794,57.48031496062992,90.55118110236221
412afc,rdi,444621512,350,masked,<HPL_pdmatgen>,cmp,"cmp, $0x1,%r15d",1,0,0,91.590233,33.333333333333336,9.523809523809524,57.142857142857146,90.47619047619048
42bf1c,rdi,447892437,199,masked,<HPL_lmul>,shl,"shl, $0x10,%r9d",1,0,0,92.266086,33.6,9.6,56.8,90.4
42beb8,rbx,448973045,48,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,92.489366,33.064516129032256,9.67741935483871,57.25806451612903,90.3225806451613
42bea8,r8,449668134,419,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,92.632988,33.333333333333336,9.75609756097561,56.91056910569106,90.2439024390244
42bea8,r9,449996280,371,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,92.700791,33.60655737704918,9.01639344262295,57.377049180327866,90.98360655737704
42befc,rdi,454145244,166,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,93.558069,33.88429752066116,9.090909090909092,57.02479338842975,90.9090909090909
420a74,None,455411485,94,sdc,<HPL_rand>,mov,"mov, $0x3,%edi",0,0,1,93.819705,34.166666666666664,9.166666666666666,56.666666666666664,90.83333333333333
42bde9,rsi,455956247,448,sdc,<HPL_ladd>,shr,"shr, $0x10,%r10d",0,0,1,93.932267,34.45378151260504,9.243697478991596,56.30252100840336,90.75630252100841
42be5f,r8,456622473,423,sdc,<HPL_lmul>,shr,"shr, $0x10,%r8d",0,0,1,94.069925,34.74576271186441,9.322033898305085,55.932203389830505,90.67796610169492
42beb5,xmm1,459219595,352,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,94.606554,35.042735042735046,9.401709401709402,55.55555555555556,90.5982905982906
42bef8,rbx,459358460,19,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,94.635247,34.48275862068966,9.482758620689655,56.03448275862069,90.51724137931035
420ac0,xmm1,461519124,53,sdc,<HPL_rand>,movsd,"movsd, 0x7d1a20(%rip),%xmm0",0,0,1,95.081693,33.91304347826087,9.565217391304348,56.52173913043478,90.43478260869566
420b5b,rbx,462518665,99,sdc,<HPL_setran>,mov,"mov, $0xe54938,%edi",0,0,1,95.288223,33.333333333333336,9.649122807017545,57.01754385964912,90.35087719298245
42bef3,rflags,463497143,162,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,95.4904,33.6283185840708,9.734513274336283,56.63716814159292,90.26548672566372
42bea8,r10,463568137,450,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,95.505069,33.92857142857143,9.821428571428571,56.25,90.17857142857143
42be75,rdi,466405931,134,crash,<HPL_lmul>,lea,"lea, -0x1c(%rsp),%rax",0,1,0,96.091427,33.333333333333336,9.90990990990991,56.75675675675676,90.09009009009009
42bea8,rbx,466909078,324,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,96.19539,33.63636363636363,9.090909090909092,57.27272727272727,90.9090909090909
42bf24,rsi,469084458,441,sdc,<HPL_lmul>,or,"or, %r9d,%r11d",0,0,1,96.644877,33.027522935779814,9.174311926605505,57.79816513761468,90.8256880733945
42bdd5,rsp,469672767,226,sdc,<HPL_ladd>,mov,"mov, 0x4(%rsi),%eax",0,0,1,96.766436,33.333333333333336,9.25925925925926,57.407407407407405,90.74074074074075
40c028,xmm0,471838069,229,masked,<HPL_pdlange>,xorpd,"xorpd, %xmm8,%xmm15",1,0,0,97.21384,32.71028037383178,9.345794392523365,57.94392523364486,90.65420560747664
40c06b,rax,472035178,205,masked,<HPL_pdlange>,movsd,"movsd, 0x18(%rbx,%rax,8),%xmm2",1,0,0,97.254568,33.0188679245283,9.433962264150944,57.54716981132076,90.56603773584905
40c0a8,rax,472875311,211,masked,<HPL_pdlange>,addsd,"addsd, %xmm13,%xmm10",1,0,0,97.42816,33.333333333333336,9.523809523809524,57.142857142857146,90.47619047619048
40c0b2,xmm1,475733199,322,masked,<HPL_pdlange>,andpd,"andpd, %xmm3,%xmm1",1,0,0,98.018669,32.69230769230769,9.615384615384615,57.69230769230769,90.38461538461539
40c560,rdi,482772891,139,masked,<HPL_pdlange>,addpd,"addpd, %xmm3,%xmm13",1,0,0,99.473242,33.00970873786408,9.70873786407767,57.28155339805825,90.29126213592232
40c500,rax,483429476,480,masked,<HPL_pdlange>,movapd,"movapd, %xmm9,%xmm11",1,0,0,99.608909,32.35294117647059,9.803921568627452,57.84313725490196,90.19607843137256
40c4be,rax,485322240,200,masked,<HPL_pdlange>,addpd,"addpd, %xmm15,%xmm13",1,0,0,100.0,32.67326732673267,9.900990099009901,57.42574257425743,90.0990099009901
